model_id,benchmark,id,seed,baseline,method,baseline_correct,method_correct,delta_correct
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-51-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-54-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-54-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-54-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-54-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-54-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-55-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-55-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-55-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-55-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-55-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-56-1,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-56-1,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-56-1,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-56-1,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-56-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-63-1,2,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-63-1,2,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-63-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-63-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-63-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-68-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-68-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-68-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-68-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-68-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-73-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-73-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-73-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-73-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-73-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-75-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-75-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-75-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-75-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-75-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-77-1,2,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-77-1,2,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-77-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-77-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-77-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-79-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-79-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-79-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-79-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-79-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-85-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-85-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-85-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-85-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-85-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-86-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-86-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-86-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-86-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-86-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-87-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-87-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-87-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-87-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-87-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-89-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-89-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-89-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-89-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-89-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-90-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-90-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-90-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-90-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-90-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-92-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-92-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-92-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-92-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-92-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-93-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-1,2,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-1,2,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-94-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-98-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-98-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-98-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-98-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-98-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-103-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-103-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-103-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-103-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-103-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-106-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-106-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-106-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-106-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-106-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-115-1,2,vanilla_mc,self_consistency_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-115-1,2,vanilla_mc,semantic_entropy_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-115-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-115-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-115-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-116-1,2,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-116-1,2,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-116-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-116-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-116-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-123-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-123-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-123-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-123-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-123-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-124-0,2,vanilla_mc,self_consistency_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-124-0,2,vanilla_mc,semantic_entropy_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-124-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-124-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-124-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-1,2,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-1,2,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-127-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-128-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-128-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-128-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-128-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-128-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-129-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-129-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-129-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-129-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-129-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-131-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-131-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-131-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-131-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-131-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,0.0,-1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-0,2,vanilla_mc,iga_v3_entropy_sparse_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-1,2,vanilla_mc,self_consistency_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-1,2,vanilla_mc,semantic_entropy_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-1,2,vanilla_mc,temperature_mc,0.0,0.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-1,2,vanilla_mc,iga_v2_lowrank_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-138-1,2,vanilla_mc,iga_v3_entropy_sparse_mc,0.0,1.0,1.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-143-0,2,vanilla_mc,self_consistency_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-143-0,2,vanilla_mc,semantic_entropy_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-143-0,2,vanilla_mc,temperature_mc,1.0,1.0,0.0
mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,halueval-qa-data-143-0,2,vanilla_mc,iga_v2_lowrank_mc,1.0,1.0,0.0
